item,itemLabel,image
http://www.wikidata.org/entity/Q2293231,Bouarfa,http://commons.wikimedia.org/wiki/Special:FilePath/Bouarfa%20%D8%A8%D9%88%D8%B9%D8%B1%D9%81%D8%A9.JPG
http://www.wikidata.org/entity/Q2294808,Ben Ahmed,http://commons.wikimedia.org/wiki/Special:FilePath/Villebenahmed.jpg
http://www.wikidata.org/entity/Q2294847,Bouskoura,http://commons.wikimedia.org/wiki/Special:FilePath/Bouskoura%20Morocco.jpg
http://www.wikidata.org/entity/Q2329701,Taourirt,http://commons.wikimedia.org/wiki/Special:FilePath/Taourirt%20Maroc%20002.JPG
http://www.wikidata.org/entity/Q2330467,Guercif,http://commons.wikimedia.org/wiki/Special:FilePath/Guercif%20la%20neige.jpg
http://www.wikidata.org/entity/Q2359952,Sidi Slimane,http://commons.wikimedia.org/wiki/Special:FilePath/Gare%20de%20train%20de%20Sidi%20Slimane.jpg
http://www.wikidata.org/entity/Q2384142,Ait Melloul,http://commons.wikimedia.org/wiki/Special:FilePath/Traffic%20light%20Ait%20Melloul%202020.jpg
http://www.wikidata.org/entity/Q2413049,Soualem,http://commons.wikimedia.org/wiki/Special:FilePath/Municipalit%C3%A9%20de%20Had%20Soualem.jpg
http://www.wikidata.org/entity/Q2435851,Boumalne Dades,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%20Africa%20Flickr%20Rosino%20December%202005%2083614547.jpg
http://www.wikidata.org/entity/Q2435851,Boumalne Dades,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%2C%20Dr%C3%A2a-Tafilalet%20Region%2C%20Tinghir%20Province%2C%20Boumalne-Dad%C3%A8s%20%282%29.jpg
http://www.wikidata.org/entity/Q2436732,Tissa,http://commons.wikimedia.org/wiki/Special:FilePath/Centre%20ville%20de%20Tissa.jpg
http://www.wikidata.org/entity/Q2501764,M'diq,http://commons.wikimedia.org/wiki/Special:FilePath/M%27diq.jpg
http://www.wikidata.org/entity/Q2501786,Tiflet,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20from%20tiflet%20near%20the%20capital%20of%20Morocco.jpg
http://www.wikidata.org/entity/Q2501809,Midelt,http://commons.wikimedia.org/wiki/Special:FilePath/Midelt%20ayachi.jpg
http://www.wikidata.org/entity/Q2540234,Demnate,http://commons.wikimedia.org/wiki/Special:FilePath/J4x-EoM9V4dnedTr0DYA%206K8ld0.jpg
http://www.wikidata.org/entity/Q2540367,Missour,http://commons.wikimedia.org/wiki/Special:FilePath/Tidarin%20missour%20maroc.jpg
http://www.wikidata.org/entity/Q2542724,Ben Guerir,http://commons.wikimedia.org/wiki/Special:FilePath/Dragline%20OCP%20benguerir.jpg
http://www.wikidata.org/entity/Q2542724,Ben Guerir,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%2C%20Benguerir.jpg
http://www.wikidata.org/entity/Q2544562,Targuist,http://commons.wikimedia.org/wiki/Special:FilePath/Ciudad%20de%20targuist.jpg
http://www.wikidata.org/entity/Q2544562,Targuist,http://commons.wikimedia.org/wiki/Special:FilePath/Targuist.jpg
http://www.wikidata.org/entity/Q2544620,Ahfir,http://commons.wikimedia.org/wiki/Special:FilePath/Ahfir-crossroads.jpg
http://www.wikidata.org/entity/Q2544620,Ahfir,http://commons.wikimedia.org/wiki/Special:FilePath/Ahfir%2C%20Berkane%20Province%2C%20Oriental%20Region%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q2544644,Souk El Arbaa,http://commons.wikimedia.org/wiki/Special:FilePath/Souk%20el%20arbaa.jpg
http://www.wikidata.org/entity/Q2548730,Taounate,http://commons.wikimedia.org/wiki/Special:FilePath/20141218%20-%20Barrage%20Sahla%20-%20Morocco%20-%20Air%20Photo%20by%20sebaso.jpg
http://www.wikidata.org/entity/Q2548730,Taounate,http://commons.wikimedia.org/wiki/Special:FilePath/AL%20Wahda%20lac%20-%20TAOUNATE.jpg
http://www.wikidata.org/entity/Q2556989,Imouzzer Kandar,http://commons.wikimedia.org/wiki/Special:FilePath/Imouzzer%20de%20kandar.jpg
http://www.wikidata.org/entity/Q2557021,Imouzzer Marmoucha,http://commons.wikimedia.org/wiki/Special:FilePath/Charchoura.jpeg
http://www.wikidata.org/entity/Q2579094,Tamanar,http://commons.wikimedia.org/wiki/Special:FilePath/Oued%20Tamanar%202010.JPG
http://www.wikidata.org/entity/Q2606723,El Hajeb,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Hajeb%20%28Maroc%29%20vue%20depuis%20les%20falaises.jpg
http://www.wikidata.org/entity/Q2606723,El Hajeb,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Hajeb%20Lac%20%28Maroc%29.JPG
http://www.wikidata.org/entity/Q2626422,Akka,http://commons.wikimedia.org/wiki/Special:FilePath/Akka%20%2810%29.JPG
http://www.wikidata.org/entity/Q2626632,Martil,http://commons.wikimedia.org/wiki/Special:FilePath/Martil%201.jpg
http://www.wikidata.org/entity/Q2626632,Martil,http://commons.wikimedia.org/wiki/Special:FilePath/Martilly2.jpg
http://www.wikidata.org/entity/Q2627209,Youssoufia,http://commons.wikimedia.org/wiki/Special:FilePath/Youssoufia.jpg
http://www.wikidata.org/entity/Q2717415,Agdz,http://commons.wikimedia.org/wiki/Special:FilePath/Agdz%20centre.JPG
http://www.wikidata.org/entity/Q2717813,Amizmiz,http://commons.wikimedia.org/wiki/Special:FilePath/Amizmiz%20001.jpeg
http://www.wikidata.org/entity/Q2717813,Amizmiz,http://commons.wikimedia.org/wiki/Special:FilePath/Amizmiz%20004.jpeg
http://www.wikidata.org/entity/Q2719983,Imzouren,http://commons.wikimedia.org/wiki/Special:FilePath/Imzouren.jpg
http://www.wikidata.org/entity/Q2736030,Inezgane,http://commons.wikimedia.org/wiki/Special:FilePath/Inezgane%20Transport%20Centre.jpg
http://www.wikidata.org/entity/Q2745175,Boulemane,http://commons.wikimedia.org/wiki/Special:FilePath/Boulemane.jpg
http://www.wikidata.org/entity/Q2745175,Boulemane,http://commons.wikimedia.org/wiki/Special:FilePath/Boulemane-crop.jpg
http://www.wikidata.org/entity/Q2801411,Ben Taieb,http://commons.wikimedia.org/wiki/Special:FilePath/Ben%20Taieb%20Downtown%2C%20Nador%20Province.jpg
http://www.wikidata.org/entity/Q2828136,Ain Taoujdate,http://commons.wikimedia.org/wiki/Special:FilePath/Unidentified%20of%20ONCF%20between%20Ain%20Taoujdate%20and%20Seba%20Ayoun%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q2858000,Aoulouz,http://commons.wikimedia.org/wiki/Special:FilePath/Farm%20-%20Aoulouz%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q2876468,Ait Baha,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Baha%20seen%20from%20north.JPG
http://www.wikidata.org/entity/Q2876490,Ait Iaaza,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Iazza-Market.jpg
http://www.wikidata.org/entity/Q2907474,Bni Drar,http://commons.wikimedia.org/wiki/Special:FilePath/Bni%20Drar%2C%20Nadour%20Province.jpg
http://www.wikidata.org/entity/Q2921651,Bouizakarne,http://commons.wikimedia.org/wiki/Special:FilePath/BOUIZAKARNE.JPG
http://www.wikidata.org/entity/Q2921654,Boujniba,http://commons.wikimedia.org/wiki/Special:FilePath/BACHAOUIAT%20BOUJNIBA.jpg
http://www.wikidata.org/entity/Q3020034,Dcheira El Jihadia,http://commons.wikimedia.org/wiki/Special:FilePath/DCHEIRA.jpg
http://www.wikidata.org/entity/Q3049730,El Aioun Sidi Mellouk,http://commons.wikimedia.org/wiki/Special:FilePath/Kasbah%20%28El%20aioun%29.jpg
http://www.wikidata.org/entity/Q3050142,El Ouatia,http://commons.wikimedia.org/wiki/Special:FilePath/Plage%20du%20Maroc%20atlantique%20El%20Ouatia.jpg
http://www.wikidata.org/entity/Q3055931,Er-Rich,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Town%20Rich%20in%20Morocco%202011.jpg
http://www.wikidata.org/entity/Q3064838,Fam El Hisn,http://commons.wikimedia.org/wiki/Special:FilePath/Fam%20El%20Hisn%2C%20Tata%20Province%2C%20Souss-Massa%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q3079930,Foum Zguid,http://commons.wikimedia.org/wiki/Special:FilePath/Maroc%20Foum%20Zguid%20centre%20ville.jpg
http://www.wikidata.org/entity/Q3099183,Oued Laou,http://commons.wikimedia.org/wiki/Special:FilePath/Oued%20Laou%20shore%20%28Morocco%29.jpg
http://www.wikidata.org/entity/Q3099183,Oued Laou,http://commons.wikimedia.org/wiki/Special:FilePath/Mekkad%2C%20Oued%20Laou%20%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q3099183,Oued Laou,http://commons.wikimedia.org/wiki/Special:FilePath/El%20hjar%20lassfar%20%2C%20Oued%20Laou%20%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q3111649,Goulmima,http://commons.wikimedia.org/wiki/Special:FilePath/Overlooking%20Goulmima-davidooms.jpg
http://www.wikidata.org/entity/Q3119260,Gueznaia,http://commons.wikimedia.org/wiki/Special:FilePath/Guezenaya%20Sky%20View.jpg
http://www.wikidata.org/entity/Q3125519,Had Kourt,http://commons.wikimedia.org/wiki/Special:FilePath/Camp%20de%20El-Had-Kourt%2C%20entre%20Mekra-bel-Ksiri%20et%20Ain-Ouzif%2C%20cercle%20du%20Sebou%2C%20les%20camps%20montent%20la%20garde%20des%20r%C3%A9coltes%20de%20bl%C3%A9%20-%20Mekra-bel-Ksiri%20-%20M%C3%A9diath%C3%A8que%20de%20l%27architecture%20et%20du%20patrimoine%20-%20AP62T111354.jpg
http://www.wikidata.org/entity/Q3127439,Harhoura,http://commons.wikimedia.org/wiki/Special:FilePath/Temara01.jpg
http://www.wikidata.org/entity/Q3154347,Irherm,http://commons.wikimedia.org/wiki/Special:FilePath/0152P8022353.jpg
http://www.wikidata.org/entity/Q3183779,Jorf El Melha,http://commons.wikimedia.org/wiki/Special:FilePath/Jorf-El-Melha%20Haut-de-notre-maison.jpg
http://www.wikidata.org/entity/Q3216488,Lakhsas,http://commons.wikimedia.org/wiki/Special:FilePath/Lakhsas%2C%20Nadour%20Province.jpg
http://www.wikidata.org/entity/Q3358142,Ouislane,http://commons.wikimedia.org/wiki/Special:FilePath/DOHA%20Morocco%2003.jpg
http://www.wikidata.org/entity/Q3358157,Oulad Berhil,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%2C%20Souss-Massa-Draa%20Region%2C%20Taroudant%20Province%2C%20Oulad%20Berhil.JPG
http://www.wikidata.org/entity/Q3358599,Outat El Haj,http://commons.wikimedia.org/wiki/Special:FilePath/On%20the%20road%20to%20OUTAT%20EL%20HAJ%20-%20Bouleman%20MOROCCO%20by%20Brahim%20FARAJI.jpg
http://www.wikidata.org/entity/Q3441236,Rommani,http://commons.wikimedia.org/wiki/Special:FilePath/Landschaft%20bei%20Rommani.JPG
http://www.wikidata.org/entity/Q3483204,Bouknadel,http://commons.wikimedia.org/wiki/Special:FilePath/Exotic%20Bouknadel%202.jpg
http://www.wikidata.org/entity/Q3532767,Touarga,http://commons.wikimedia.org/wiki/Special:FilePath/Rabat-Touarga-Bab%20Soufara.jpg
http://www.wikidata.org/entity/Q3544425,El Marsa,http://commons.wikimedia.org/wiki/Special:FilePath/Port%20de%20Laayoune.jpg
http://www.wikidata.org/entity/Q3574798,Zaouiat Cheikh,http://commons.wikimedia.org/wiki/Special:FilePath/TAMDA%2CZAOUIAT%20CHEIKH%2CMOROCCO.JPG
http://www.wikidata.org/entity/Q3985724,El Kelaa des Sraghna,http://commons.wikimedia.org/wiki/Special:FilePath/Jardin%20Central%20Kelaat%20Sraghna%202011%20by%20charaf%20bellakhdim.jpg
http://www.wikidata.org/entity/Q4115438,Zemamra,http://commons.wikimedia.org/wiki/Special:FilePath/Zemamra%20city%20-%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%85%D8%B1%D8%A9.jpg
http://www.wikidata.org/entity/Q12211296,Dar Bouazza,http://commons.wikimedia.org/wiki/Special:FilePath/Tamaris%20beach%2C%20Dar%20bouazza.JPG
http://www.wikidata.org/entity/Q13420293,Tazenakht,http://commons.wikimedia.org/wiki/Special:FilePath/Taznakht.jpg
http://www.wikidata.org/entity/Q13420293,Tazenakht,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%2C%20Souss-Massa-Draa%20Region%2C%20Ouarzazate%20Province%2C%20Tazenakht%20%282%29.JPG
http://www.wikidata.org/entity/Q27536933,Moulay Ali Cherif,http://commons.wikimedia.org/wiki/Special:FilePath/Rissani%20City%20Gate%202011.jpg
http://www.wikidata.org/entity/Q2291564,M'Rirt,http://commons.wikimedia.org/wiki/Special:FilePath/Mrirt%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q4759,Saïdia,http://commons.wikimedia.org/wiki/Special:FilePath/Boot%20in%20saidia.JPG
http://www.wikidata.org/entity/Q52603,Ksar el-Kebir,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D9%82%D8%B5%D8%B1%20%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1.JPG
http://www.wikidata.org/entity/Q140209,Zag,http://commons.wikimedia.org/wiki/Special:FilePath/Zag%20town%20-%20South%20Morocco.jpg
http://www.wikidata.org/entity/Q140354,Zagora,http://commons.wikimedia.org/wiki/Special:FilePath/Zagora.jpg
http://www.wikidata.org/entity/Q144416,Zaio,http://commons.wikimedia.org/wiki/Special:FilePath/Zaio%20maroc%2008-2004.jpg
http://www.wikidata.org/entity/Q178172,Azemmour,http://commons.wikimedia.org/wiki/Special:FilePath/Azemmour%20from%20Oum%20Er-Rbia.jpg
http://www.wikidata.org/entity/Q178663,Meknes,http://commons.wikimedia.org/wiki/Special:FilePath/Meknes.jpg
http://www.wikidata.org/entity/Q183405,YOUSSOUFIA,http://commons.wikimedia.org/wiki/Special:FilePath/Asfi%20by%20night.png
http://www.wikidata.org/entity/Q184459,Zeghanghane,http://commons.wikimedia.org/wiki/Special:FilePath/Azghenghan%20city%20Nador%20province%20Morocco.jpg
http://www.wikidata.org/entity/Q185157,Tétouan,http://commons.wikimedia.org/wiki/Special:FilePath/Tetuan%20vista%20desde%20un%20tejado.JPG
http://www.wikidata.org/entity/Q193802,Oujda,http://commons.wikimedia.org/wiki/Special:FilePath/Oujda.mosque%20marie%20et%20place.jpg
http://www.wikidata.org/entity/Q216939,Essaouira,http://commons.wikimedia.org/wiki/Special:FilePath/Bab%20Sba%2C%20door%20to%20the%20medina%20%282901086603%29.jpg
http://www.wikidata.org/entity/Q219583,El Jadida,http://commons.wikimedia.org/wiki/Special:FilePath/Mazagan2-CCBY.jpg
http://www.wikidata.org/entity/Q260908,Ait Ourir,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Ourir.JPG
http://www.wikidata.org/entity/Q310350,Al Hoceima,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20Hoceima%20Morocco.jpg
http://www.wikidata.org/entity/Q335141,Tinghir,http://commons.wikimedia.org/wiki/Special:FilePath/Assole%20in%20Tinghir.jpg
http://www.wikidata.org/entity/Q335141,Tinghir,http://commons.wikimedia.org/wiki/Special:FilePath/Morocco%20Africa%20Flickr%20Rosino%20December%202005%2083957092.jpg
http://www.wikidata.org/entity/Q345204,Dakhla,http://commons.wikimedia.org/wiki/Special:FilePath/Dajla-ad-Dajla-Villa%20Cisneros.png
http://www.wikidata.org/entity/Q412703,Ajdir,http://commons.wikimedia.org/wiki/Special:FilePath/I%20%28119%29.jpg
http://www.wikidata.org/entity/Q425646,Figuig,http://commons.wikimedia.org/wiki/Special:FilePath/Figig.jpg
http://www.wikidata.org/entity/Q466046,Salé,http://commons.wikimedia.org/wiki/Special:FilePath/Monuments%20de%20Sal%C3%A9.png
http://www.wikidata.org/entity/Q478207,Kenitra,http://commons.wikimedia.org/wiki/Special:FilePath/Kenitra%20main%20pic.jpg
http://www.wikidata.org/entity/Q505208,Ouarzazate,http://commons.wikimedia.org/wiki/Special:FilePath/Kasbah%20Taourirt%20Ouarzazate.jpg
http://www.wikidata.org/entity/Q513678,Fnideq,http://commons.wikimedia.org/wiki/Special:FilePath/Mezquita%20de%20Castillejos%2001.jpg
http://www.wikidata.org/entity/Q537462,Beni Ansar,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Nsar%2C%20Nador%2C%20Morocco.JPG
http://www.wikidata.org/entity/Q574469,Taza,http://commons.wikimedia.org/wiki/Special:FilePath/Taza%20-%20Maroc.jpg
http://www.wikidata.org/entity/Q587107,Tiznit,http://commons.wikimedia.org/wiki/Special:FilePath/Bab%20Aglou%20Tiznit.jpg
http://www.wikidata.org/entity/Q587107,Tiznit,http://commons.wikimedia.org/wiki/Special:FilePath/Tiznit%20place.jpg
http://www.wikidata.org/entity/Q593222,Moulay Idriss Zerhoun,http://commons.wikimedia.org/wiki/Special:FilePath/Moulay%20Idriss%202.jpg
http://www.wikidata.org/entity/Q595974,Khouribga,http://commons.wikimedia.org/wiki/Special:FilePath/Khouribga%20Montage%20-%20Se7enthsky.jpg
http://www.wikidata.org/entity/Q598684,Mehdya,http://commons.wikimedia.org/wiki/Special:FilePath/Kasbah%20Mehdia%20Portail-wtajri.jpg
http://www.wikidata.org/entity/Q599897,Boujdour,http://commons.wikimedia.org/wiki/Special:FilePath/Boujdour.jpg
http://www.wikidata.org/entity/Q599897,Boujdour,http://commons.wikimedia.org/wiki/Special:FilePath/Ruta%20N1%20a%20la%20salida%20de%20Bojador%20%28Sahara%20Occidental%29.jpg
http://www.wikidata.org/entity/Q602426,Ouazzane,http://commons.wikimedia.org/wiki/Special:FilePath/Grave%20of%20Amram%20ben%20Diwan.jpg
http://www.wikidata.org/entity/Q602426,Ouazzane,http://commons.wikimedia.org/wiki/Special:FilePath/Ouezzane%20%283237709401%29.jpg
http://www.wikidata.org/entity/Q606775,Larache,http://commons.wikimedia.org/wiki/Special:FilePath/Larache%20de%20nuit%20%2814161711729%29.jpg
http://www.wikidata.org/entity/Q606775,Larache,http://commons.wikimedia.org/wiki/Special:FilePath/Larache%20seafront.jpg
http://www.wikidata.org/entity/Q613913,Al Aaroui,http://commons.wikimedia.org/wiki/Special:FilePath/Arouit1.JPG
http://www.wikidata.org/entity/Q632361,Sidi Ifni,http://commons.wikimedia.org/wiki/Special:FilePath/Palais-du-gouverneur.jpg
http://www.wikidata.org/entity/Q632361,Sidi Ifni,http://commons.wikimedia.org/wiki/Special:FilePath/Sidiifni.jpg
http://www.wikidata.org/entity/Q638967,Bouznika,http://commons.wikimedia.org/wiki/Special:FilePath/Bouzenika%20Bay.JPG
http://www.wikidata.org/entity/Q647417,Mohammedia,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20parc%20des%20villes%20jumel%C3%A9es%20Mohammedia.jpg
http://www.wikidata.org/entity/Q648987,Erfoud,http://commons.wikimedia.org/wiki/Special:FilePath/Erfoud%20Market%20Morocco.jpg
http://www.wikidata.org/entity/Q654695,Debdou,http://commons.wikimedia.org/wiki/Special:FilePath/Debdou%20vue%20g%C3%A9n%C3%A9rale%20001.JPG
http://www.wikidata.org/entity/Q662659,Biougra,http://commons.wikimedia.org/wiki/Special:FilePath/Biougra%20Place%20al-Massira%20al-Khadra.jpg
http://www.wikidata.org/entity/Q676778,Chefchaouen,http://commons.wikimedia.org/wiki/Special:FilePath/Chefcha%27ouen%20City%20%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q676778,Chefchaouen,http://commons.wikimedia.org/wiki/Special:FilePath/Chefchaouen%20-%20blue%20city%20in%20Morocco.jpg
http://www.wikidata.org/entity/Q685870,"Assa, Morocco",http://commons.wikimedia.org/wiki/Special:FilePath/Assa1.jpg
http://www.wikidata.org/entity/Q730328,Asilah,http://commons.wikimedia.org/wiki/Special:FilePath/Assilah%20Waterfront2.jpg
http://www.wikidata.org/entity/Q762727,Taroudant,http://commons.wikimedia.org/wiki/Special:FilePath/Taroudant%20City%20Walls%202011.jpg
http://www.wikidata.org/entity/Q785945,Oulad Teima,http://commons.wikimedia.org/wiki/Special:FilePath/Ouled%20teima.jpg
http://www.wikidata.org/entity/Q794128,Azrou,http://commons.wikimedia.org/wiki/Special:FilePath/Azrou.JPG
http://www.wikidata.org/entity/Q794128,Azrou,http://commons.wikimedia.org/wiki/Special:FilePath/Azrou%2Ccenterfromhill.jpg
http://www.wikidata.org/entity/Q817272,Aït Bouayach,http://commons.wikimedia.org/wiki/Special:FilePath/Bni%20Bouayach%20.jpg
http://www.wikidata.org/entity/Q817279,Beni Mellal,http://commons.wikimedia.org/wiki/Special:FilePath/BeniMellal%2Coldcitysquare.jpg
http://www.wikidata.org/entity/Q818019,Settat,http://commons.wikimedia.org/wiki/Special:FilePath/Entrance%20to%20Settat%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q820813,Berkane,http://commons.wikimedia.org/wiki/Special:FilePath/Pr%C3%A9fecture%20de%20la%20Province%20de%20Berkane%20-%20Pasc5.jpg
http://www.wikidata.org/entity/Q820813,Berkane,http://commons.wikimedia.org/wiki/Special:FilePath/Berkane.place.JPG
http://www.wikidata.org/entity/Q824594,Nador,http://commons.wikimedia.org/wiki/Special:FilePath/Nador%20seafront.JPG
http://www.wikidata.org/entity/Q842806,Guelmim,http://commons.wikimedia.org/wiki/Special:FilePath/Guelmimporte.JPG
http://www.wikidata.org/entity/Q842806,Guelmim,http://commons.wikimedia.org/wiki/Special:FilePath/Guelmim%20porte.JPG
http://www.wikidata.org/entity/Q842810,Smara,http://commons.wikimedia.org/wiki/Special:FilePath/Smara%2CrooftopE.jpg
http://www.wikidata.org/entity/Q895029,Boujad,http://commons.wikimedia.org/wiki/Special:FilePath/Boujad%2C%20Medina.JPG
http://www.wikidata.org/entity/Q895029,Boujad,http://commons.wikimedia.org/wiki/Special:FilePath/Boujad%2C%20Platz.JPG
http://www.wikidata.org/entity/Q935605,Echemmaia,http://commons.wikimedia.org/wiki/Special:FilePath/Junction%20of%20highways%20in%20Chemaia%2C%20near%20Safi%2C%20Morocco%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q936316,Tan-Tan,http://commons.wikimedia.org/wiki/Special:FilePath/Marshland%20landscape%20near%20the%20town%20of%20Tan-Tan%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q966350,Lqliâa,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20parc%20de%20Lqliaa.jpg
http://www.wikidata.org/entity/Q988654,Tarfaya,http://commons.wikimedia.org/wiki/Special:FilePath/Tarfaya%20Skyline.jpg
http://www.wikidata.org/entity/Q990115,Khenifra,http://commons.wikimedia.org/wiki/Special:FilePath/Kh%C3%A9nifra-vue-Taabit.jpg
http://www.wikidata.org/entity/Q1001873,Taliouine,http://commons.wikimedia.org/wiki/Special:FilePath/Taliouine%20Kasbah.jpg
http://www.wikidata.org/entity/Q1001887,Ifrane,http://commons.wikimedia.org/wiki/Special:FilePath/Neige%20ifrane.jpg
http://www.wikidata.org/entity/Q1004716,Ras el Ma,http://commons.wikimedia.org/wiki/Special:FilePath/Ras%20El%20Ma%20Maroc%20001.JPG
http://www.wikidata.org/entity/Q1004716,Ras el Ma,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Ras%20El%20Ma.jpg
http://www.wikidata.org/entity/Q1009308,Sefrou,http://commons.wikimedia.org/wiki/Special:FilePath/Sefrou%2Cmedina.jpg
http://www.wikidata.org/entity/Q1009868,Tinejdad,http://commons.wikimedia.org/wiki/Special:FilePath/La%20ville%20de%20tinejdad.jpg
http://www.wikidata.org/entity/Q1018286,Kalaat M'Gouna,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Kelaa%20Mgouna%20%28lluket%29.jpg
http://www.wikidata.org/entity/Q1046653,Khemisset,http://commons.wikimedia.org/wiki/Special:FilePath/Khemisset%2C%20Morocco%20-%20panoramio%20%283%29.jpg
http://www.wikidata.org/entity/Q1046653,Khemisset,http://commons.wikimedia.org/wiki/Special:FilePath/Nature%20kh%C3%A9misset.JPG
http://www.wikidata.org/entity/Q1169351,Aïn Harrouda,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%B1%D9%83%D8%B2%20%D8%B9%D9%8A%D9%86%20%D8%AD%D8%B1%D9%88%D8%AF%D8%A9.jpg
http://www.wikidata.org/entity/Q1169798,Imintanoute,http://commons.wikimedia.org/wiki/Special:FilePath/Imintanoute%20exit.JPG
http://www.wikidata.org/entity/Q1259122,Driouch,http://commons.wikimedia.org/wiki/Special:FilePath/Driouch%20Downtown%2C%20Nadour%20Province.jpg
http://www.wikidata.org/entity/Q1333077,Skhirat,http://commons.wikimedia.org/wiki/Special:FilePath/GareSkhirate.JPG
http://www.wikidata.org/entity/Q1356850,La Güera,http://commons.wikimedia.org/wiki/Special:FilePath/Laguera%20view.jpg
http://www.wikidata.org/entity/Q1635606,Temara,http://commons.wikimedia.org/wiki/Special:FilePath/Auto%20Route%20Morocco.jpg
http://www.wikidata.org/entity/Q1724990,Oued Zem,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A8%D8%AD%D9%8A%D8%B1%D8%A9%20%D9%88%D8%A7%D8%AF%D9%8A%20%D8%B2%D9%85.jpg
http://www.wikidata.org/entity/Q1780997,Tata,http://commons.wikimedia.org/wiki/Special:FilePath/Tata.JPG
http://www.wikidata.org/entity/Q1780997,Tata,http://commons.wikimedia.org/wiki/Special:FilePath/Tata%20Morocco%20Main%20Square.jpg
http://www.wikidata.org/entity/Q1876685,Nouaceur,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20V%20International%20Airport%20ISS005-E-10903.jpg
http://www.wikidata.org/entity/Q1934167,Azilal,http://commons.wikimedia.org/wiki/Special:FilePath/Bin%20el%20Ouidane%20Dam-catsncarp-19.jpg
http://www.wikidata.org/entity/Q1936239,Tafraout,http://commons.wikimedia.org/wiki/Special:FilePath/Antiatlas%20westl%20nahe%20tafraoute.jpg
http://www.wikidata.org/entity/Q1950230,Moulay Yacoub,http://commons.wikimedia.org/wiki/Special:FilePath/Moulai%20Yaqoub%20viyaedje%20tiene.jpg
http://www.wikidata.org/entity/Q1970952,Ben Slimane,http://commons.wikimedia.org/wiki/Special:FilePath/Ville%20Benslimane%20Maroc.JPG
http://www.wikidata.org/entity/Q1980885,Errachidia,http://commons.wikimedia.org/wiki/Special:FilePath/ErRachidia%20road%2020100502.JPG
http://www.wikidata.org/entity/Q2089594,Sidi Kacem,http://commons.wikimedia.org/wiki/Special:FilePath/Sidi%20kacem.jpg
http://www.wikidata.org/entity/Q2152433,Midar,http://commons.wikimedia.org/wiki/Special:FilePath/Midar%2C%20Nadour%20Province%20Sky%20View.jpg
http://www.wikidata.org/entity/Q2189469,Tahannaout,http://commons.wikimedia.org/wiki/Special:FilePath/Can%20You%20Feel%20The%20Breeze%3F.jpg
http://www.wikidata.org/entity/Q2191860,Berrechid,http://commons.wikimedia.org/wiki/Special:FilePath/Berrechid%20monument.jpg
http://www.wikidata.org/entity/Q2218997,Chichaoua,http://commons.wikimedia.org/wiki/Special:FilePath/Chichaoua.JPG
http://www.wikidata.org/entity/Q2287316,Yerada,http://commons.wikimedia.org/wiki/Special:FilePath/Jerada1%20.jpg
http://www.wikidata.org/entity/Q2291564,M'Rirt,http://commons.wikimedia.org/wiki/Special:FilePath/M%27rirt.jpg
